location_id,city,latitude,longitude,location_type,demand_units,priority,zone,time_window_open,time_window_close,city_tier
LOC_004495,Chennai,13.073081,80.480172,collection_point,102,medium,ZONE_02,09:00,17:00,1
LOC_002633,Bengaluru,13.205794,77.708044,customer,2,high,ZONE_03,09:00,18:00,1
LOC_014287,Bhopal,23.456848,77.607162,retail_store,148,low,ZONE_03,10:00,17:00,2
LOC_029755,Thiruvananthapuram,8.508183,76.950794,customer,16,high,ZONE_03,07:00,15:00,3
LOC_025281,Guwahati,26.122256,91.70676,retail_store,14,low,ZONE_03,11:00,20:00,3
LOC_025008,Chandigarh,30.804681,76.76237,customer,71,medium,ZONE_04,09:00,15:00,3
LOC_007833,Ahmedabad,23.098285,72.692498,warehouse,0,medium,ZONE_03,06:00,10:00,1
LOC_020773,Aurangabad,19.657169,75.290496,retail_store,106,medium,ZONE_03,06:00,12:00,3
LOC_014270,Bhopal,23.205176,77.409203,customer,83,high,ZONE_01,08:00,17:00,2
LOC_000146,Mumbai,19.17346,73.725394,customer,59,medium,ZONE_01,09:00,16:00,1
LOC_022852,Jabalpur,23.353712,80.096159,customer,48,medium,ZONE_05,06:00,15:00,3
LOC_002034,Bengaluru,13.081958,77.544093,retail_store,141,low,ZONE_05,08:00,16:00,1
LOC_024952,Chandigarh,30.724073,76.716364,distribution_center,16,high,ZONE_03,08:00,15:00,3
LOC_001166,Delhi,28.811987,77.193088,warehouse,0,high,ZONE_02,06:00,13:00,1
LOC_011693,Nagpur,20.794682,78.852081,customer,36,medium,ZONE_01,11:00,20:00,1
LOC_002051,Bengaluru,13.667887,78.033535,customer,129,high,ZONE_05,09:00,18:00,1
LOC_020145,Varanasi,25.349929,82.853457,customer,4,medium,ZONE_05,09:00,17:00,2
LOC_010817,Lucknow,26.77783,81.185851,warehouse,0,medium,ZONE_05,08:00,15:00,1
LOC_012677,Indore,22.7811,75.468992,retail_store,129,medium,ZONE_01,08:00,15:00,2
LOC_020820,Aurangabad,19.851954,75.405206,customer,38,low,ZONE_01,07:00,15:00,3
LOC_003431,Hyderabad,17.268962,78.718543,distribution_center,79,low,ZONE_04,09:00,18:00,1
LOC_024575,Raipur,21.313696,81.833484,warehouse,0,high,ZONE_04,11:00,19:00,3
LOC_029531,Mangalore,12.911888,74.928647,retail_store,83,low,ZONE_01,07:00,14:00,3
LOC_007070,Ahmedabad,22.820237,72.782726,customer,128,low,ZONE_05,11:00,17:00,1
LOC_004362,Chennai,13.424678,80.289779,distribution_center,76,high,ZONE_02,07:00,16:00,1
LOC_010617,Lucknow,27.264751,80.763229,retail_store,132,high,ZONE_03,11:00,17:00,1
LOC_025839,Hubli,15.406372,75.004757,customer,23,medium,ZONE_02,06:00,13:00,3
LOC_018156,Faridabad,28.409124,77.439677,customer,149,high,ZONE_03,07:00,12:00,2
LOC_019896,Varanasi,25.468368,82.977252,collection_point,128,low,ZONE_02,06:00,10:00,2
LOC_000272,Mumbai,19.176792,72.998377,customer,103,low,ZONE_01,07:00,16:00,1
LOC_012985,Indore,22.8254,75.813091,customer,56,medium,ZONE_04,09:00,16:00,2
LOC_031466,Shimla,31.203909,76.995196,collection_point,72,medium,ZONE_02,10:00,16:00,3
LOC_008437,Jaipur,27.152523,76.361978,customer,82,medium,ZONE_02,08:00,17:00,1
LOC_028990,Gurugram,28.796478,77.099193,customer,39,high,ZONE_04,07:00,12:00,2
LOC_029149,Gurugram,28.344992,77.097926,retail_store,147,high,ZONE_01,08:00,13:00,2
LOC_018417,Faridabad,28.315759,77.318769,distribution_center,3,high,ZONE_03,06:00,12:00,2
LOC_012317,Visakhapatnam,17.578683,83.075324,customer,130,medium,ZONE_03,06:00,15:00,2
LOC_031137,Jammu,32.720661,74.867905,retail_store,84,medium,ZONE_03,09:00,16:00,3
LOC_009006,Surat,21.03442,73.26033,collection_point,28,medium,ZONE_04,08:00,15:00,1
LOC_030982,Jammu,32.808539,74.886211,retail_store,19,high,ZONE_05,06:00,12:00,3
LOC_003811,Hyderabad,17.58535,78.358784,customer,76,medium,ZONE_03,07:00,14:00,1
LOC_013920,Bhopal,23.094729,77.099898,collection_point,62,low,ZONE_03,10:00,16:00,2
LOC_015776,Ghaziabad,28.422474,77.256074,customer,32,medium,ZONE_04,08:00,17:00,2
LOC_029884,Thiruvananthapuram,8.489003,77.138195,collection_point,105,low,ZONE_02,10:00,17:00,3
LOC_009997,Surat,21.322041,72.991335,retail_store,114,high,ZONE_01,09:00,14:00,1
LOC_029431,Mangalore,13.081385,74.866935,collection_point,75,medium,ZONE_02,07:00,12:00,3
LOC_004347,Chennai,12.975542,80.370493,distribution_center,140,medium,ZONE_04,06:00,13:00,1
LOC_027038,Aligarh,27.769844,78.08269,distribution_center,105,low,ZONE_02,07:00,12:00,3
LOC_000546,Mumbai,19.059596,73.065473,retail_store,20,medium,ZONE_03,09:00,17:00,1
LOC_019626,Rajkot,22.425923,70.665097,customer,25,medium,ZONE_04,10:00,18:00,2
LOC_025315,Guwahati,26.122515,91.81047,customer,42,medium,ZONE_04,09:00,16:00,3
LOC_008503,Jaipur,26.553683,75.662586,collection_point,56,medium,ZONE_05,09:00,18:00,1
LOC_011714,Nagpur,21.195513,79.38933,customer,139,medium,ZONE_02,10:00,17:00,1
LOC_015230,Vadodara,22.432902,73.165125,retail_store,19,medium,ZONE_01,06:00,14:00,2
LOC_009324,Surat,20.939125,73.036576,distribution_center,78,medium,ZONE_03,11:00,19:00,1
LOC_013738,Thane,19.210513,73.046872,customer,33,low,ZONE_02,11:00,20:00,2
LOC_031376,Shimla,31.12305,77.242981,customer,17,medium,ZONE_03,08:00,14:00,3
LOC_028688,Noida,28.551254,77.676792,customer,106,high,ZONE_04,10:00,19:00,2
LOC_015521,Vadodara,22.310435,73.509571,customer,140,medium,ZONE_03,07:00,14:00,2
LOC_027346,Jalandhar,31.381962,75.49346,retail_store,86,low,ZONE_05,08:00,12:00,3
LOC_007565,Ahmedabad,22.851639,72.65348,customer,88,medium,ZONE_03,07:00,13:00,1
LOC_017305,Agra,27.525564,77.843813,retail_store,76,low,ZONE_02,10:00,16:00,2
LOC_015318,Vadodara,22.183159,73.260421,warehouse,0,medium,ZONE_03,06:00,10:00,2
LOC_030111,Udaipur,24.613845,73.678816,retail_store,93,low,ZONE_05,08:00,15:00,3
LOC_011780,Nagpur,21.511211,79.192851,customer,81,low,ZONE_05,11:00,15:00,1
LOC_006641,Pune,18.101557,73.837081,retail_store,120,low,ZONE_03,06:00,13:00,1
LOC_028536,Noida,28.808175,77.294594,customer,35,low,ZONE_01,10:00,17:00,2
LOC_024079,Madurai,9.76027,78.090219,customer,31,high,ZONE_03,09:00,14:00,3
LOC_008231,Jaipur,26.422603,75.644838,customer,37,low,ZONE_03,09:00,14:00,1
LOC_012652,Indore,22.575039,75.712274,warehouse,0,high,ZONE_05,07:00,14:00,2
LOC_023511,Vijayawada,16.556675,80.615631,retail_store,53,medium,ZONE_02,11:00,15:00,3
LOC_020663,Srinagar,34.276251,74.73068,collection_point,17,medium,ZONE_04,06:00,13:00,3
LOC_002984,Bengaluru,12.908954,77.460341,customer,139,low,ZONE_05,11:00,16:00,1
LOC_016515,Ludhiana,30.892061,76.022758,retail_store,34,medium,ZONE_01,07:00,16:00,2
LOC_013410,Thane,19.256192,72.732131,retail_store,110,high,ZONE_04,11:00,17:00,2
LOC_024365,Raipur,21.397879,81.698489,retail_store,34,medium,ZONE_01,08:00,12:00,3
LOC_002668,Bengaluru,13.044282,77.804011,customer,68,low,ZONE_04,11:00,17:00,1
LOC_023523,Vijayawada,16.42806,80.681322,customer,139,high,ZONE_05,11:00,20:00,3
LOC_019608,Rajkot,22.161365,70.771773,distribution_center,125,medium,ZONE_03,10:00,19:00,2
LOC_009375,Surat,20.913339,72.843781,customer,109,low,ZONE_02,06:00,11:00,1
LOC_024078,Madurai,10.05294,78.108907,retail_store,1,low,ZONE_03,10:00,17:00,3
LOC_021777,Allahabad,25.436873,81.852088,customer,141,low,ZONE_02,09:00,13:00,3
LOC_000615,Mumbai,18.581939,73.107502,customer,132,high,ZONE_01,06:00,13:00,1
LOC_019946,Varanasi,25.304534,82.814225,collection_point,36,high,ZONE_04,11:00,15:00,2
LOC_017851,Nashik,19.836404,73.773546,customer,47,medium,ZONE_03,09:00,18:00,2
LOC_004498,Chennai,13.076002,80.56888,customer,126,medium,ZONE_05,08:00,12:00,1
LOC_019427,Rajkot,22.456856,70.578272,customer,135,low,ZONE_04,08:00,17:00,2
LOC_025511,Solapur,17.712295,75.801271,retail_store,61,high,ZONE_01,06:00,15:00,3
LOC_018804,Meerut,28.872479,77.486653,customer,61,medium,ZONE_02,08:00,13:00,2
LOC_021470,Amritsar,31.689587,74.863774,distribution_center,19,medium,ZONE_04,08:00,17:00,3
LOC_003295,Hyderabad,17.617777,78.527227,collection_point,146,medium,ZONE_04,07:00,13:00,1
LOC_006738,Pune,18.413298,73.92997,retail_store,71,medium,ZONE_05,09:00,14:00,1
LOC_001501,Delhi,28.668345,77.395536,distribution_center,44,high,ZONE_01,07:00,11:00,1
LOC_029399,Gurugram,28.353637,77.077996,customer,88,low,ZONE_02,06:00,13:00,2
LOC_009019,Surat,21.358631,72.888601,retail_store,106,medium,ZONE_04,07:00,15:00,1
LOC_017906,Nashik,19.981852,73.668427,customer,90,medium,ZONE_03,08:00,13:00,2
LOC_030110,Udaipur,24.497454,73.712444,retail_store,53,medium,ZONE_02,07:00,12:00,3
LOC_015024,Vadodara,22.403957,73.072223,collection_point,59,low,ZONE_05,07:00,15:00,2
LOC_011123,Nagpur,20.504965,79.092563,customer,94,low,ZONE_05,10:00,17:00,1
LOC_004233,Chennai,13.029729,80.502344,retail_store,111,medium,ZONE_01,06:00,12:00,1
LOC_024071,Madurai,10.015707,78.084946,customer,97,medium,ZONE_04,11:00,18:00,3
LOC_008821,Jaipur,26.770015,75.48452,distribution_center,132,high,ZONE_01,08:00,13:00,1
LOC_004431,Chennai,13.030959,80.368674,customer,62,medium,ZONE_04,08:00,14:00,1
LOC_012046,Visakhapatnam,17.475217,83.004057,retail_store,2,medium,ZONE_02,06:00,10:00,2
LOC_016775,Ludhiana,31.003207,75.848962,retail_store,125,medium,ZONE_01,07:00,14:00,2
LOC_028922,Gurugram,28.396178,76.965761,customer,142,medium,ZONE_04,11:00,20:00,2
LOC_031287,Shimla,31.267104,77.067291,customer,21,medium,ZONE_05,07:00,12:00,3
LOC_023509,Vijayawada,16.321533,80.816897,customer,120,low,ZONE_01,06:00,13:00,3
LOC_022298,Howrah,22.598916,88.451509,customer,32,low,ZONE_03,07:00,11:00,3
LOC_012183,Visakhapatnam,17.812911,83.044167,customer,138,low,ZONE_02,10:00,15:00,2
LOC_008593,Jaipur,26.681471,76.018735,customer,68,low,ZONE_05,07:00,12:00,1
LOC_004807,Chennai,12.729749,80.217508,retail_store,149,medium,ZONE_02,11:00,16:00,1
LOC_029846,Thiruvananthapuram,8.531096,76.99493,customer,2,medium,ZONE_01,08:00,17:00,3
LOC_027936,Bhubaneswar,20.178394,85.843702,collection_point,145,low,ZONE_04,08:00,14:00,3
LOC_024623,Kochi,9.852578,76.414212,retail_store,52,high,ZONE_04,06:00,12:00,3
LOC_013850,Bhopal,23.063722,77.545464,customer,41,low,ZONE_05,09:00,18:00,2
LOC_024429,Raipur,21.307459,81.732787,customer,103,low,ZONE_03,06:00,14:00,3
LOC_025065,Chandigarh,30.785187,76.731928,customer,62,medium,ZONE_05,11:00,20:00,3
LOC_020378,Varanasi,25.26008,82.751528,customer,95,high,ZONE_01,06:00,15:00,2
LOC_028219,Noida,28.574589,77.437532,customer,138,low,ZONE_02,11:00,20:00,2
LOC_011919,Nagpur,20.874279,78.998068,customer,105,low,ZONE_02,06:00,15:00,1
LOC_021772,Allahabad,25.586497,82.000591,collection_point,133,low,ZONE_05,06:00,11:00,3
LOC_022994,Jabalpur,23.279016,80.032405,collection_point,43,high,ZONE_01,11:00,19:00,3
LOC_015897,Ghaziabad,28.37243,77.437059,customer,77,high,ZONE_04,11:00,19:00,2
LOC_005320,Kolkata,22.237295,88.359457,customer,148,medium,ZONE_04,07:00,11:00,1
LOC_031252,Shimla,31.119294,77.133176,retail_store,92,high,ZONE_04,06:00,13:00,3
LOC_007120,Ahmedabad,23.125072,72.599123,customer,74,medium,ZONE_04,06:00,14:00,1
LOC_002422,Bengaluru,13.315702,77.883708,retail_store,97,low,ZONE_02,07:00,12:00,1
LOC_021989,Ranchi,23.193388,85.25237,customer,109,high,ZONE_04,07:00,14:00,3
LOC_001751,Delhi,28.509805,77.358762,retail_store,52,medium,ZONE_02,10:00,14:00,1
LOC_011345,Nagpur,20.785959,78.577766,retail_store,142,high,ZONE_01,10:00,17:00,1
LOC_019093,Meerut,29.086294,77.779298,customer,11,medium,ZONE_02,09:00,17:00,2
LOC_012255,Visakhapatnam,17.705422,83.291667,customer,116,high,ZONE_04,06:00,13:00,2
LOC_031057,Jammu,32.70361,74.862758,customer,36,low,ZONE_04,08:00,15:00,3
LOC_000339,Mumbai,19.22142,72.939476,customer,117,low,ZONE_05,07:00,15:00,1
LOC_024792,Kochi,9.879197,76.207436,retail_store,92,high,ZONE_05,11:00,19:00,3
LOC_011856,Nagpur,21.157523,79.364063,customer,144,low,ZONE_03,07:00,16:00,1
LOC_001342,Delhi,28.816313,77.054358,customer,113,medium,ZONE_01,09:00,18:00,1
LOC_030791,Dehradun,30.284986,78.068185,retail_store,121,low,ZONE_05,10:00,17:00,3
LOC_024367,Raipur,21.2446,81.528151,collection_point,108,medium,ZONE_03,11:00,19:00,3
LOC_028471,Noida,28.295902,77.157445,customer,119,high,ZONE_01,09:00,13:00,2
LOC_003641,Hyderabad,17.357054,78.279312,customer,59,medium,ZONE_03,06:00,15:00,1
LOC_016714,Ludhiana,30.7148,75.954472,warehouse,0,medium,ZONE_05,08:00,16:00,2
LOC_021521,Amritsar,31.556321,74.787869,distribution_center,18,low,ZONE_04,10:00,16:00,3
LOC_003005,Hyderabad,17.486313,78.102068,customer,132,medium,ZONE_03,08:00,17:00,1
LOC_006961,Pune,18.382426,73.556822,retail_store,124,high,ZONE_01,07:00,12:00,1
LOC_004091,Chennai,12.679073,80.828645,retail_store,84,medium,ZONE_03,06:00,13:00,1
LOC_016315,Ludhiana,30.545407,76.081999,warehouse,0,high,ZONE_03,10:00,18:00,2
LOC_027692,Moradabad,28.833207,78.943667,customer,116,low,ZONE_04,09:00,15:00,3
LOC_026213,Tiruchirappalli,10.801784,78.709677,customer,132,medium,ZONE_05,09:00,13:00,3
LOC_018707,Meerut,28.566202,77.926306,collection_point,47,low,ZONE_05,11:00,20:00,2
LOC_023052,Jabalpur,23.192466,80.144466,customer,129,low,ZONE_01,09:00,13:00,3
LOC_023394,Gwalior,26.176629,78.118384,customer,53,medium,ZONE_02,10:00,17:00,3
LOC_020582,Srinagar,34.094297,74.922362,warehouse,0,medium,ZONE_01,09:00,14:00,3
LOC_019934,Varanasi,25.430243,82.913561,retail_store,29,medium,ZONE_01,06:00,11:00,2
LOC_009651,Surat,20.839533,72.597383,retail_store,34,medium,ZONE_01,09:00,13:00,1
LOC_008364,Jaipur,27.018176,75.424135,retail_store,147,medium,ZONE_05,08:00,17:00,1
LOC_020588,Srinagar,34.23293,74.754138,customer,28,low,ZONE_04,06:00,12:00,3
LOC_030428,Kota,25.24426,75.930646,customer,103,high,ZONE_05,09:00,17:00,3
LOC_028146,Bhubaneswar,20.370867,85.756076,collection_point,139,medium,ZONE_05,08:00,15:00,3
LOC_012419,Visakhapatnam,17.419822,83.245711,customer,143,low,ZONE_02,06:00,15:00,2
LOC_024355,Raipur,21.310074,81.642506,warehouse,0,medium,ZONE_01,08:00,12:00,3
LOC_013351,Thane,19.431869,72.589618,retail_store,47,medium,ZONE_03,08:00,12:00,2
LOC_029915,Thiruvananthapuram,8.503176,76.947778,customer,147,medium,ZONE_03,10:00,16:00,3
LOC_022570,Coimbatore,10.892818,76.86318,customer,110,low,ZONE_01,09:00,18:00,3
LOC_018024,Faridabad,28.296118,77.214369,distribution_center,66,medium,ZONE_02,11:00,16:00,2
LOC_009131,Surat,21.528678,72.766942,retail_store,68,high,ZONE_02,10:00,14:00,1
LOC_000061,Mumbai,18.654241,73.271286,customer,109,low,ZONE_03,07:00,15:00,1
LOC_001241,Delhi,28.758964,77.103276,customer,32,high,ZONE_05,10:00,16:00,1
LOC_022145,Ranchi,23.228526,85.420574,customer,139,medium,ZONE_05,07:00,14:00,3
LOC_005137,Kolkata,22.567435,88.449732,retail_store,93,medium,ZONE_03,11:00,18:00,1
LOC_002344,Bengaluru,13.103255,77.903208,retail_store,41,medium,ZONE_04,07:00,13:00,1
LOC_015049,Vadodara,22.495786,73.263608,customer,70,low,ZONE_01,06:00,11:00,2
LOC_002121,Bengaluru,13.118497,77.569803,customer,67,medium,ZONE_05,10:00,16:00,1
LOC_001525,Delhi,28.312668,77.295047,collection_point,34,low,ZONE_04,08:00,16:00,1
LOC_007618,Ahmedabad,22.863112,73.033905,customer,79,medium,ZONE_01,07:00,16:00,1
LOC_000154,Mumbai,19.086288,72.794568,customer,25,medium,ZONE_03,10:00,18:00,1
LOC_014537,Patna,25.61873,85.152669,customer,115,medium,ZONE_02,10:00,18:00,2
LOC_000482,Mumbai,19.207538,72.849024,collection_point,46,low,ZONE_01,08:00,14:00,1
LOC_006123,Pune,18.632305,73.743667,customer,125,high,ZONE_05,09:00,13:00,1
LOC_012653,Indore,22.613816,75.842736,customer,125,high,ZONE_01,06:00,10:00,2
LOC_024059,Madurai,10.066713,78.259251,retail_store,27,high,ZONE_03,10:00,14:00,3
LOC_023486,Vijayawada,16.489233,80.657026,customer,84,low,ZONE_02,11:00,20:00,3
LOC_012113,Visakhapatnam,17.503735,83.249483,retail_store,133,low,ZONE_04,10:00,15:00,2
LOC_015851,Ghaziabad,28.584815,77.634759,retail_store,92,medium,ZONE_01,08:00,12:00,2
LOC_001763,Delhi,28.887961,77.641758,distribution_center,143,low,ZONE_05,11:00,19:00,1
LOC_015827,Ghaziabad,28.608492,77.405971,customer,148,high,ZONE_05,11:00,15:00,2
LOC_015508,Vadodara,22.489615,73.08974,customer,77,low,ZONE_05,08:00,14:00,2
LOC_008943,Jaipur,27.021406,75.909449,retail_store,10,medium,ZONE_05,11:00,17:00,1
LOC_007716,Ahmedabad,23.230383,72.646046,retail_store,70,medium,ZONE_02,08:00,15:00,1
LOC_026362,Tiruchirappalli,10.929459,78.683382,customer,81,high,ZONE_01,07:00,14:00,3
LOC_021793,Allahabad,25.398019,81.796435,customer,106,low,ZONE_04,09:00,14:00,3
LOC_023864,Jodhpur,26.386786,72.9367,customer,40,high,ZONE_05,08:00,12:00,3
LOC_022597,Coimbatore,11.01514,77.115321,distribution_center,45,medium,ZONE_05,09:00,16:00,3
LOC_029078,Gurugram,28.234661,76.875853,warehouse,0,high,ZONE_03,08:00,14:00,2
LOC_004854,Chennai,12.932261,79.904712,collection_point,88,medium,ZONE_03,07:00,14:00,1
LOC_002712,Bengaluru,12.765593,77.353698,customer,34,medium,ZONE_04,11:00,18:00,1
LOC_023151,Gwalior,26.240566,78.290287,retail_store,148,medium,ZONE_01,08:00,12:00,3
LOC_020535,Srinagar,34.102077,74.838983,retail_store,117,low,ZONE_05,09:00,15:00,3
LOC_028770,Noida,28.720929,77.321422,retail_store,144,medium,ZONE_04,08:00,12:00,2
LOC_017718,Nashik,19.831762,73.923766,customer,138,medium,ZONE_02,09:00,17:00,2
LOC_030584,Kota,25.302299,75.838923,distribution_center,105,high,ZONE_03,07:00,15:00,3
LOC_011047,Nagpur,21.31395,79.299709,customer,6,medium,ZONE_05,07:00,15:00,1
LOC_024763,Kochi,9.888757,76.364917,collection_point,32,low,ZONE_03,08:00,15:00,3
LOC_025713,Solapur,17.510611,75.873248,customer,50,high,ZONE_05,10:00,16:00,3
LOC_006820,Pune,18.67969,73.688917,collection_point,40,medium,ZONE_03,07:00,13:00,1
LOC_024064,Madurai,9.755182,78.034151,customer,10,low,ZONE_05,09:00,17:00,3
LOC_026635,Bareilly,28.315249,79.352053,customer,129,medium,ZONE_03,11:00,17:00,3
LOC_021800,Allahabad,25.513813,81.742949,warehouse,0,medium,ZONE_04,09:00,17:00,3
LOC_020235,Varanasi,25.125056,83.056425,customer,117,low,ZONE_05,09:00,18:00,2
LOC_024725,Kochi,9.837614,75.985574,retail_store,9,high,ZONE_01,06:00,15:00,3
LOC_020509,Srinagar,34.064389,74.780164,retail_store,115,medium,ZONE_04,09:00,16:00,3
LOC_013082,Indore,22.408701,75.895677,distribution_center,56,low,ZONE_04,09:00,18:00,2
LOC_021875,Allahabad,25.513433,81.914172,distribution_center,122,medium,ZONE_02,10:00,16:00,3
LOC_011556,Nagpur,21.444213,79.073662,customer,115,low,ZONE_02,07:00,12:00,1
LOC_021173,Dhanbad,23.798416,86.216684,retail_store,40,medium,ZONE_01,06:00,10:00,3
LOC_019251,Rajkot,22.451172,70.793155,distribution_center,48,medium,ZONE_04,07:00,12:00,2
LOC_028353,Noida,28.81457,77.502585,retail_store,103,high,ZONE_04,09:00,15:00,2
LOC_017771,Nashik,20.126045,73.786754,retail_store,27,medium,ZONE_03,06:00,10:00,2
LOC_005942,Kolkata,22.592213,88.949076,customer,89,medium,ZONE_01,06:00,13:00,1
LOC_003068,Hyderabad,17.187076,78.448478,retail_store,86,medium,ZONE_05,10:00,16:00,1
LOC_030018,Udaipur,24.586121,73.734085,customer,13,low,ZONE_03,06:00,14:00,3
LOC_003630,Hyderabad,16.881474,78.410268,collection_point,119,high,ZONE_04,09:00,15:00,1
LOC_030661,Dehradun,30.217972,77.868395,customer,31,medium,ZONE_03,06:00,13:00,3
LOC_029374,Gurugram,28.75577,76.952569,distribution_center,48,high,ZONE_04,09:00,16:00,2
LOC_024028,Madurai,9.989172,77.985216,customer,77,medium,ZONE_04,11:00,17:00,3
LOC_003029,Hyderabad,17.028173,78.597684,customer,12,medium,ZONE_03,10:00,16:00,1
LOC_002970,Bengaluru,12.851388,78.173892,customer,139,medium,ZONE_05,09:00,14:00,1
LOC_011665,Nagpur,20.911601,79.00491,customer,86,medium,ZONE_01,10:00,18:00,1
LOC_026285,Tiruchirappalli,10.739307,78.737942,retail_store,80,low,ZONE_05,06:00,10:00,3
LOC_027530,Jalandhar,31.444091,75.547885,customer,70,high,ZONE_05,08:00,14:00,3
LOC_008647,Jaipur,27.108367,75.429859,retail_store,36,medium,ZONE_05,11:00,17:00,1
LOC_015157,Vadodara,22.228467,73.324149,retail_store,87,medium,ZONE_03,10:00,18:00,2
LOC_022521,Coimbatore,11.157033,76.852204,customer,92,low,ZONE_01,10:00,14:00,3
LOC_030094,Udaipur,24.640064,73.796602,distribution_center,138,medium,ZONE_03,07:00,11:00,3
LOC_025186,Chandigarh,30.601505,76.539192,customer,2,medium,ZONE_01,09:00,16:00,3
LOC_004264,Chennai,13.072614,80.345637,customer,25,low,ZONE_04,07:00,16:00,1
LOC_029403,Mangalore,12.943102,74.771693,distribution_center,79,medium,ZONE_04,11:00,15:00,3
LOC_017030,Agra,27.490299,77.887862,retail_store,145,medium,ZONE_01,08:00,17:00,2
LOC_015647,Ghaziabad,28.28962,77.322975,customer,88,low,ZONE_01,06:00,13:00,2
LOC_007993,Ahmedabad,23.261758,72.886801,customer,129,medium,ZONE_02,11:00,16:00,1
LOC_018459,Faridabad,28.367635,77.423437,customer,88,medium,ZONE_05,11:00,18:00,2
LOC_028629,Noida,28.518429,77.54504,retail_store,9,medium,ZONE_02,09:00,14:00,2
LOC_016726,Ludhiana,31.135774,76.041877,customer,122,medium,ZONE_05,11:00,17:00,2
LOC_008042,Jaipur,26.634844,76.193655,warehouse,0,low,ZONE_05,11:00,17:00,1
LOC_015989,Ghaziabad,28.622976,77.49859,customer,10,low,ZONE_04,07:00,15:00,2
LOC_001623,Delhi,28.876634,77.482642,customer,104,low,ZONE_02,09:00,15:00,1
LOC_012876,Indore,22.986373,75.908321,customer,102,medium,ZONE_05,08:00,14:00,2
LOC_023526,Vijayawada,16.478085,80.66405,customer,103,low,ZONE_03,11:00,18:00,3
LOC_022181,Ranchi,23.431243,85.353547,customer,16,medium,ZONE_05,09:00,13:00,3
LOC_007185,Ahmedabad,23.145496,72.271081,customer,35,medium,ZONE_05,07:00,13:00,1
LOC_030455,Kota,25.098594,75.921126,customer,147,medium,ZONE_04,08:00,16:00,3
LOC_024617,Kochi,9.867115,76.257325,warehouse,0,low,ZONE_04,07:00,12:00,3
LOC_005476,Kolkata,22.596769,88.676912,customer,108,low,ZONE_03,11:00,17:00,1
LOC_026666,Bareilly,28.301578,79.536309,collection_point,43,low,ZONE_02,10:00,17:00,3
LOC_028501,Noida,28.722257,77.415739,retail_store,4,low,ZONE_03,09:00,18:00,2
LOC_026752,Mysore,12.363565,76.578759,retail_store,78,low,ZONE_01,07:00,12:00,3
LOC_023366,Gwalior,26.260656,78.187891,customer,27,high,ZONE_04,10:00,19:00,3
LOC_016459,Ludhiana,30.970631,75.738281,retail_store,18,low,ZONE_02,07:00,12:00,2
LOC_008997,Jaipur,27.109279,75.902144,retail_store,83,low,ZONE_02,10:00,15:00,1
LOC_031393,Shimla,31.116327,77.311886,warehouse,0,high,ZONE_01,10:00,15:00,3
LOC_027234,Aligarh,27.853505,78.109745,customer,35,high,ZONE_01,11:00,20:00,3
LOC_011373,Nagpur,21.781096,79.182689,customer,96,medium,ZONE_02,06:00,13:00,1
LOC_026653,Bareilly,28.362177,79.4755,customer,64,low,ZONE_03,10:00,19:00,3
LOC_008634,Jaipur,27.341911,75.97948,customer,25,medium,ZONE_04,11:00,18:00,1
LOC_023194,Gwalior,26.211783,78.111006,retail_store,12,medium,ZONE_02,10:00,17:00,3
LOC_018436,Faridabad,28.55829,77.070992,customer,133,low,ZONE_01,09:00,13:00,2
LOC_018926,Meerut,29.110166,77.896336,warehouse,0,medium,ZONE_04,09:00,14:00,2
LOC_017686,Nashik,19.898787,73.895868,customer,13,medium,ZONE_04,11:00,17:00,2
LOC_022262,Howrah,22.620668,88.447615,retail_store,79,high,ZONE_05,09:00,17:00,3
LOC_023753,Jodhpur,26.157792,73.134309,customer,11,medium,ZONE_04,11:00,20:00,3
LOC_028007,Bhubaneswar,20.313738,85.910212,warehouse,0,high,ZONE_03,08:00,17:00,3
LOC_001305,Delhi,28.469262,77.495624,retail_store,119,high,ZONE_04,07:00,12:00,1
LOC_008429,Jaipur,26.462902,75.57941,customer,4,medium,ZONE_05,08:00,15:00,1
LOC_004034,Chennai,13.151125,80.375291,retail_store,32,high,ZONE_03,08:00,14:00,1
LOC_002600,Bengaluru,12.820754,77.163658,warehouse,0,low,ZONE_01,06:00,10:00,1
LOC_012809,Indore,22.694123,75.737837,retail_store,36,medium,ZONE_02,08:00,17:00,2
LOC_002574,Bengaluru,13.294635,76.918188,distribution_center,124,low,ZONE_02,10:00,18:00,1
LOC_027857,Moradabad,29.137982,78.751823,customer,66,low,ZONE_02,06:00,11:00,3
LOC_003187,Hyderabad,17.435172,78.501971,retail_store,98,medium,ZONE_03,06:00,11:00,1
LOC_028530,Noida,28.669513,77.599632,customer,61,medium,ZONE_04,11:00,20:00,2
LOC_019153,Meerut,28.970013,77.927751,collection_point,121,medium,ZONE_02,07:00,13:00,2
LOC_004832,Chennai,13.351286,80.0171,retail_store,67,low,ZONE_05,07:00,16:00,1
LOC_020608,Srinagar,34.196378,74.933836,collection_point,62,medium,ZONE_02,10:00,17:00,3
LOC_016087,Ghaziabad,28.746537,77.50159,customer,78,high,ZONE_02,09:00,15:00,2
LOC_024558,Raipur,21.298584,81.770483,customer,8,low,ZONE_02,06:00,15:00,3
LOC_002107,Bengaluru,12.856116,77.754573,retail_store,91,medium,ZONE_05,07:00,14:00,1
